ImageId,EncodedPixels
test_mask_500,18602 7 18610 16 18850 26 19100 26 19337 2 19352 24 19603 23 19853 5 19868 8 20103 2 20122 4 23930 3 24174 11 24415 6 24422 14 24665 23 24914 24 25163 25 25412 26 25662 27 25912 27 26162 27 26412 27 26662 27 26912 28 27162 28 27411 29 27657 32 27906 33 28152 37 28400 21 28427 11 28649 22 28681 3 28899 22 28931 1 29149 21 29397 23 29646 24 29896 23 30146 23 30395 23 30645 23 30895 21 31144 22 31394 21 31644 21 31894 20 32143 21 32181 3 32393 21 32431 4 32643 21 32680 5 32893 21 32930 5 33143 20 33178 8 33393 20 33428 8 33643 20 33677 10 33893 20 33926 11 34143 20 34173 14 34393 20 34423 15 34643 21 34673 16 34894 20 34920 19 35144 20 35168 21 35395 20 35417 22 35646 43 35896 43 36147 23 36173 16 36399 21 36423 16 36649 20 36673 15 36900 19 36923 15 37152 18 37173 15 37406 15 37423 14 37656 16 37673 14 37907 30 38157 30 38407 30 38657 29 38907 29 39079 4 39158 28 39329 5 39341 5 39408 27 39579 6 39587 11 39658 27 39830 5 39837 12 39908 27 40087 14 40158 26 40337 18 40408 26 40588 25 40661 21 40840 26 40897 2 40915 16 41091 28 41142 3 41165 14 41343 25 41415 12 41595 22 41665 8 41852 14 42111 5
test_mask_501,9358 2 9605 5 9831 36 10079 41 10326 47 10573 53 10627 1 10631 2 10815 76 11056 86 11305 87 11555 89 11803 93 12053 94 12303 94 12552 96 12802 96 13052 96 13302 97 13551 98 13797 102 14047 102 14297 102 14546 103 14796 102 14904 3 15046 102 15154 3 15295 102 15404 3 15544 103 15656 1 15792 105 16041 106 16290 107 16540 107 16790 107 17040 107 17290 106 17536 110 17786 110 17921 1 18035 111 18169 4 18285 111 18418 5 18535 111 18667 6 18784 111 18917 8 19034 111 19167 13 19283 112 19417 13 19532 74 19667 13 19782 73 19917 13 20032 71 20166 14 20282 70 20416 14 20532 69 20665 15 20782 68 20915 14 21031 68 21165 15 21280 68 21415 15 21529 69 21665 10 21778 71 21915 9 22028 72 22277 73 22527 74 22687 1 22776 75 22936 2 23026 75 23187 1 23275 77 23525 77 23775 77 24024 77 24274 77 24524 77 24773 78 25022 78 25272 78 25521 76 25771 69 26021 63 26271 59 26521 52 26771 50 27021 50 27271 49 27521 48 27772 46 28022 46 28272 45 28522 45 28773 43 29023 43 29274 41 29524 40 29774 40 30024 40 30274 40 30524 40 30774 40 31024 39 31275 38 31525 38 31775 38 32026 37 32276 37 32527 36 32777 36 33027 36 33278 35 33528 35 33778 36 34028 36 34279 35 34529 35 34779 36 35030 36 35282 35 35532 36 35782 36 36032 38 36282 39 36533 38 36783 39 37034 40 37284 41 37535 41 37785 42 38036 42 38286 43 38536 44 38787 44 39038 46 39289 46 39540 47 39790 47 40040 50 40291 51 40541 54 40792 58 41044 59 41295 59 41546 61 41798 62 42049 62 42301 64 42555 63 42806 64 43056 70 43310 66 43564 62 43819 56 44072 51 44323 46 44575 43 44827 41 45078 39 45337 29 45590 25 45845 18 46106 5
test_mask_502,16589 15 16837 22 17080 30 17327 34 17574 39 17822 42 18071 44 18319 46 18567 48 18815 49 19064 14 19079 35 19314 9 19334 29 19563 6 19587 18 19813 4 19837 13 20064 2 20089 1 20094 2 20314 1 21556 1 38556 1 38806 2 39056 3 39307 5 39560 3 39812 2 40062 4 40313 4 40352 2 40563 5 40600 4 40813 6 40848 7 41064 6 41095 10 41314 6 41345 10 41578 2 41595 9 41822 11 41844 9 42072 13 42088 14 42322 13 42337 13 42572 27 42822 27 43073 26 43325 24 43575 25 43826 23 44077 22 44327 22 44578 1 44581 3 44590 8 44843 4 45094 2 45344 2 45594 2
test_mask_503,15600 2 15843 10 16091 12 16338 16 16585 21 16827 30 17072 37 17320 40 17564 47 17813 49 18059 54 18306 57 18556 57 18805 57 19054 59 19303 59 19550 62 19799 62 20048 63 20298 54 20357 3 20547 51 20797 48 21046 31 21296 27 21544 27 21794 26 22044 25 22294 24 22544 23 22794 22 23043 22 23293 21 23542 21 23792 21 24042 21 24291 21 24541 20 24791 20 25041 19 25290 20 25353 1 25539 21 25603 2 25789 21 25853 2 26039 21 26103 2 26289 21 26353 3 26539 21 26603 3 26789 21 26853 3 27038 22 27103 2 27288 22 27353 2 27538 22 27603 3 27787 23 27853 4 28037 23 28103 4 28287 23 28353 3 28536 24 28603 1 28605 3 28610 2 28786 24 28860 2 29035 25 29110 2 29285 25 29535 25 29785 25 30034 27 30284 27 30534 27 30783 28 31033 28 31285 27 31534 28 31784 29 32034 29 32284 29 32534 29 32784 29 33035 28 33286 27 33537 26 33787 25 34037 25 34288 24 34538 24 34789 22 35039 23 35289 23 35539 24 35789 24 36039 24 36289 24 36540 24 36790 24 37041 24 37291 25 37541 26 37792 26 38042 26 38292 27 38543 27 38793 28 38860 1 39045 26 39110 2 39296 26 39359 3 39547 28 39609 3 39797 30 39858 4 40048 31 40107 6 40298 31 40356 7 40548 33 40606 7 40799 34 40856 7 41054 33 41104 7 41305 37 41346 1 41354 7 41556 55 41806 55 42058 52 42310 50 42563 47 42822 33 43077 19 43328 1 43334 3 43341 4
test_mask_504,21575 6 21811 20 22060 21 22310 21 22559 21 22808 22 23057 23 23306 23 23556 23 23805 22 24055 20 24304 20 24553 20 24802 20 25051 21 25300 21 25550 21 25800 22 26050 22 26300 22 26550 22 26800 22 27049 23 27298 24 27548 25 27798 25 28048 25 28298 25 28548 25 28798 25 29047 27 29295 29 29545 29 29795 29 30045 30 30295 30 30545 30 30795 30 31045 30 31294 31 31544 31 31793 31 32043 31 32293 31 32543 30 32793 30 33043 29 33293 28 33543 28 33793 28 34042 28 34292 27 34542 26 34792 26 35043 24 35293 24 35544 22 35794 22 36045 21 36295 21 36546 19 36797 18 37047 17 37297 16 37548 15 37798 15 38048 15 38298 14 38549 13 38800 12 39051 11 39301 12 39551 12 39802 12 40052 12 40302 13 40553 13 40803 14 41055 14 41306 14 41556 15 41807 16 42058 20 42309 21 42560 21 42811 22 43063 24 43313 35 43564 37 43610 2 43815 49 44066 50 44318 50 44570 49 44821 48 45071 47 45321 46 45571 44 45821 43 46071 42 46322 40 46572 39 46824 37 47077 33 47329 21 47593 1
test_mask_505,21072 15 21314 22 21558 23 21807 20 22056 15 22306 15 22556 14 22806 14 23056 13 23306 13 23554 14 23803 15 24051 17 24300 18 24549 19 24798 20 25048 20 25298 19 25548 19 25798 19 26048 18 26298 18 26548 18 26798 18 27047 19 27295 20 27545 20 27795 20 28045 20 28295 20 28545 20 28795 20 29045 20 29293 22 29543 21 29793 21 30043 21 30293 21 30543 21 30793 21 31043 21 31290 24 31539 25 31789 25 32038 25 32288 25 32537 26 32787 26 33036 27 33286 28 33536 28 33786 28 34036 29 34286 29 34536 30 34786 30 35036 31 35286 31 35536 32 35786 32 36036 33 36286 34 36537 33 36787 34 37037 34 37287 35 37537 35 37788 34 38038 34 38288 34 38539 33 38789 34 39040 34 39290 35 39541 35 39792 35 40042 36 40087 7 40293 35 40331 15 40544 54 40794 56 41045 57 41296 57 41547 56 41797 56 42048 56 42298 58 42548 59 42799 61 43051 59 43302 58 43553 57 43804 57 44055 55 44306 55 44557 53 44810 50 45063 46 45314 45 45565 44 45818 41 46071 38 46323 35 46576 32 46829 29 47083 24 47337 20 47592 14 47845 8
test_mask_506,15031 1 15280 2 15531 1 15588 13 15781 1 15832 21 16082 21 16327 26 16574 33 16821 37 17067 43 17314 47 17561 53 17807 58 18056 59 18306 58 18556 57 18805 58 19055 58 19292 1 19304 59 19539 72 19789 72 20041 70 20292 68 20545 65 20795 64 21047 51 21103 3 21297 47 21543 49 21793 50 22043 51 22293 52 22543 52 22793 53 23043 52 23293 53 23542 53 23792 52 24041 52 24291 51 24541 50 24790 50 25040 49 25290 49 25540 49 25790 49 26040 49 26290 32 26323 16 26540 31 26576 13 26790 31 26828 8 26837 3 27040 30 27079 5 27087 3 27289 31 27337 2 27539 30 27587 1 27788 31 28038 31 28287 32 28537 32 28786 32 29035 33 29286 32 29537 31 29789 29 30040 28 30290 28 30540 27 30790 27 31040 27 31290 27 31540 27 31790 27 32040 27 32290 27 32540 27 32790 27 33041 26 33291 26 33541 26 33791 26 34042 25 34293 24 34543 24 34795 22 35047 20 35298 20 35547 21 35797 21 36047 22 36297 22 36547 22 36797 22 37048 22 37298 22 37548 6 37556 14 37799 1 37806 13 38057 12 38312 7 38563 6 38813 6 39064 4 39314 3
test_mask_507,17589 20 17836 23 18086 22 18335 23 18585 22 18835 22 19086 20 19337 18 19592 12 19845 8 20564 3 20806 6 20813 5 21055 13 21304 14 21549 20 21798 21 22048 21 22298 21 22548 21 22798 21 23048 20 23298 20 23548 20 23797 21 24047 21 24297 20 24546 21 24795 22 25045 22 25294 22 25543 22 25792 23 26042 22 26291 23 26540 24 26790 24 27040 23 27290 23 27539 24 27789 24 28039 24 28288 25 28538 25 28788 25 29038 24 29288 24 29538 24 29788 24 30038 23 30288 23 30538 23 30788 23 31038 23 31289 22 31539 22 31789 22 32040 21 32290 21 32540 21 32790 21 33040 21 33291 20 33541 20 33791 21 34041 21 34292 21 34542 21 34793 20 35043 21 35293 21 35543 21 35794 20 36044 21 36294 21 36545 20 36795 21 37045 21 37296 21 37546 21 37797 21 38047 21 38298 20 38548 21 38798 22 39048 22 39299 22 39549 22 39799 23 40050 22 40301 24 40552 24 40803 25 41054 30 41305 32 41556 37 41596 1 41806 44 42056 46 42307 49 42560 50 42813 48 43064 48 43314 48 43571 41 43821 41 44071 41 44322 40 44572 40 44823 39 45073 38 45324 38 45574 37 45824 37 46074 37 46325 35 46575 5 46587 23 46840 19 47094 11 47345 8 47599 2
test_mask_508,14811 3 15030 2 15054 2 15057 14 15076 3 15278 5 15295 35 15527 13 15542 45 15777 60 15839 2 16026 69 16273 73 16522 76 16770 79 17019 81 17268 83 17517 84 17767 82 18017 80 18267 78 18517 78 18767 77 19017 75 19267 74 19516 73 19765 73 20013 74 20262 75 20511 76 20761 75 21010 75 21259 74 21509 70 21759 69 22009 67 22259 65 22508 64 22756 66 23004 67 23254 67 23503 68 23753 68 24003 67 24253 67 24503 67 24753 67 25003 66 25253 66 25502 67 25752 67 26002 66 26252 66 26502 66 26751 67 27001 67 27251 67 27501 67 27751 67 28001 67 28251 68 28501 68 28751 68 29001 68 29251 69 29501 69 29751 69 30001 69 30251 69 30501 69 30751 69 31001 69 31251 69 31501 69 31751 70 32001 70 32251 70 32501 70 32751 70 33001 70 33251 70 33501 70 33751 70 34001 70 34251 70 34501 70 34751 70 35001 70 35251 70 35501 70 35751 71 36002 70 36252 70 36502 71 36753 70 37002 72 37252 72 37502 73 37752 73 38002 73 38253 73 38503 74 38753 74 39005 73 39257 72 39509 70 39759 70 40009 69 40259 69 40510 67 40760 66 41012 68 41263 67 41513 68 41764 67 42015 67 42265 68 42516 67 42767 67 43019 66 43269 67 43521 66 43772 67 44023 70 44275 70 44527 72 44779 73 45031 71 45281 70 45532 66 45783 62 46034 56 46286 49 46537 43 46791 38 47059 12 47073 6 47312 1 47326 3
test_mask_509,15821 14 16068 27 16315 33 16563 38 16812 41 17060 44 17307 50 17556 53 17806 54 18056 54 18305 56 18555 61 18618 1 18625 2 18804 65 18875 3 19053 66 19120 1 19122 2 19125 5 19303 65 19376 3 19551 64 19799 61 20048 59 20298 19 20321 6 20337 14 20546 17 20793 19 21041 21 21290 20 21539 20 21789 19 22038 19 22287 19 22537 19 22786 20 23035 20 23284 21 23533 21 23783 20 24033 20 24283 20 24435 3 24533 19 24682 6 24783 19 24931 7 25032 19 25181 7 25282 19 25430 9 25532 18 25677 12 25782 18 25915 2 25926 14 26032 18 26165 2 26176 14 26282 18 26415 2 26426 14 26532 17 26665 2 26677 13 26782 17 26915 3 26927 13 27032 17 27165 3 27177 13 27282 17 27415 3 27426 15 27531 18 27665 2 27676 15 27781 18 27915 2 27926 15 28030 19 28165 2 28176 15 28280 19 28415 1 28426 14 28529 20 28664 2 28676 13 28779 21 28900 15 28927 12 29029 21 29150 13 29178 9 29279 22 29399 13 29428 6 29529 23 29649 13 29678 6 29778 25 29899 13 29928 6 30028 25 30149 12 30177 7 30278 25 30399 12 30427 7 30528 26 30649 12 30677 7 30778 26 30899 12 30926 1 30928 5 31028 26 31149 12 31178 5 31278 27 31399 11 31428 5 31528 28 31649 11 31679 4 31778 28 31899 11 31930 3 32028 29 32149 11 32181 1 32279 29 32399 11 32431 1 32529 29 32649 10 32681 1 32779 29 32898 11 33029 29 33148 11 33279 29 33398 10 33529 29 33648 10 33779 28 33899 9 34029 28 34149 9 34279 28 34399 9 34529 27 34649 9 34780 25 34899 9 34929 1 35030 24 35150 8 35173 7 35281 23 35402 6 35423 7 35531 24 35654 4 35672 9 35782 24 35905 3 35922 10 36032 26 36156 3 36171 11 36282 27 36407 2 36420 13 36532 28 36657 3 36667 16 36782 28 36907 4 36915 19 37032 29 37165 19 37282 29 37415 17 37533 29 37665 16 37783 29 37916 15 38033 30 38170 1 38172 8 38283 30 38423 4 38533 30 38673 2 38784 29 39034 29 39285 28 39422 3 39536 28 39669 8 39786 28 39916 11 40037 27 40165 12 40288 26 40415 11 40539 26 40665 10 40790 25 40915 9 41040 27 41165 8 41291 28 41416 7 41543 26 41667 6 41794 26 41837 2 41919 3 42045 26 42081 1 42083 10 42297 30 42329 20 42548 54 42798 57 43048 58 43300 56 43551 54 43803 51 44055 48 44306 47 44557 46 44809 44 45060 43 45312 41 45563 39 45816 36 46074 27 46334 10 46345 2
test_mask_510,18595 1 18845 2 19094 2 44169 1 44172 6 44415 15 44432 7 44665 26 44913 18 44932 9 45159 22 45182 8 45335 3 45408 23 45433 6 45586 4 45657 24 45683 5 45836 7 45907 24 46086 20 46153 28 46336 27 46400 31 46587 31 46650 30 46837 32 46900 24 47087 32 47153 20 47337 31 47405 18 47589 28 47657 16 47840 27 47909 13 48092 24 48162 3 48344 21 48595 19 48851 11 49103 8 49357 3
test_mask_511,13105 6 13348 19 13372 4 13595 32 13844 34 14093 36 14342 37 14590 40 14839 42 15088 44 15337 45 15587 47 15655 2 15819 5 15833 51 15902 5 16068 7 16083 52 16136 1 16146 12 16187 1 16316 9 16332 57 16394 15 16436 2 16564 12 16581 81 16686 3 16813 14 16830 93 16935 4 17062 15 17079 94 17184 6 17310 18 17329 94 17434 8 17559 18 17580 98 17679 1 17683 9 17809 16 17836 5 17853 20 17884 6 17891 39 17933 8 18061 13 18111 10 18142 39 18183 6 18313 9 18367 2 18392 39 18432 7 18563 8 18643 38 18682 7 18814 5 18894 37 18934 4 19064 3 19145 36 19184 4 19396 35 19434 4 19649 32 19682 6 19899 32 19932 1 19934 4 20159 21 20415 14 20667 1 29475 6 29722 10 29970 12 30212 2 30215 18 30462 21 30712 22 30962 22 31212 22 31462 22 31712 21 31962 4 31970 12 32212 2 32220 12 32471 10 32723 8 32974 6 33225 5 33476 3 33727 1 43157 10 43400 24 43649 28 43896 34 44144 37 44345 3 44392 39 44435 2 44594 11 44642 39 44844 16 44885 2 44889 1 44891 39 45094 20 45133 47 45344 23 45379 51 45594 25 45627 53 45844 28 45876 54 46095 30 46126 55 46345 86 46595 86 46847 81 47102 72 47353 70 47605 60 47666 7 47857 58 47919 4 48109 8 48119 46 48360 4 48371 42 48625 33 48886 9 48904 3 49138 4 49155 2 49406 1
test_mask_512,11879 6 12126 11 12376 14 12625 16 12871 20 13120 22 13370 22 13621 21 13875 19 14126 18 14376 19 14627 18 14686 2 14879 17 14931 10 15131 15 15180 14 15383 13 15427 18 15634 12 15677 18 15884 10 15929 14 16181 9 26800 2 27048 5 27297 6 27547 6 27797 5 28047 5 28297 5 28547 4 28797 3 29047 2 29296 5 29546 5 29797 3 38578 1 38828 1 39078 1 39328 1
test_mask_513,16590 5 16831 30 17078 40 17327 41 17575 46 17823 49 18072 50 18320 53 18567 57 18815 60 19064 61 19313 63 19563 28 19602 24 19813 24 19853 13 20063 21 20312 20 20562 18 20811 17 21061 15 21311 11 21559 12 21808 13 22058 12 22308 12 22558 11 22808 9 23058 7 23307 8 23556 10 23805 12 24055 12 24305 12 24555 13 24804 14 25053 15 25303 15 25552 15 25802 14 26052 13 26302 12 26552 11 26803 8 27053 5 27302 6 27551 7 27801 7 28051 7 28300 8 28551 7 28801 7 29050 8 29299 10 29548 11 29798 11 30048 11 30298 10 30549 9 30799 9 31049 9 31299 9 31549 9 31799 9 32049 9 32300 8 32551 7 32801 7 33052 6 33302 7 33553 7 33803 7 34053 8 34303 9 34554 8 34804 9 35055 8 35306 7 35557 7 35809 5 36063 2 36313 2 36564 1 36814 1 37064 1 39826 3 40077 2 40328 2
test_mask_514,14342 2 14578 18 14826 22 15074 26 15322 30 15570 40 15814 47 16063 48 16309 53 16556 57 16805 60 17054 62 17302 65 17550 69 17799 70 18048 70 18297 71 18546 72 18795 71 19044 72 19143 8 19293 72 19392 9 19542 28 19587 27 19643 9 19791 29 19838 24 19900 1 20040 29 20095 6 20102 9 20290 29 20353 7 20539 30 20789 29 21038 30 21287 31 21537 31 21787 31 22036 32 22286 32 22536 32 22785 33 23035 33 23285 33 23534 34 23784 34 24033 35 24283 34 24533 34 24783 34 25032 35 25282 34 25532 33 25782 33 26032 32 26282 32 26532 32 26782 32 27032 32 27282 31 27532 31 27782 30 28032 30 28282 29 28532 29 28782 28 29032 28 29282 27 29533 25 29783 24 30033 24 30283 23 30533 23 30784 22 31034 21 31285 19 31535 19 31786 17 32036 17 32287 16 32537 15 32788 14 33039 13 33290 12 33540 13 33790 14 34040 15 34290 15 34540 16 34790 16 35040 18 35290 21 35540 23 35790 24 36040 24 36290 25 36540 26 36790 27 37041 28 37291 30 37542 30 37793 32 38044 34 38295 36 38547 38 38798 39 39051 37 39303 38 39556 38 39806 40 40059 39 40311 39 40563 38 40814 39 41066 36 41318 33 41570 30 41821 27 42073 24 42327 19 42587 8 42841 3
test_mask_515,19059 4 19307 7 19554 17 19800 21 19827 2 19831 5 20048 39 20296 41 20545 49 20793 51 21042 48 21290 47 21540 45 21789 45 22037 46 22285 47 22533 49 22782 49 23031 49 23280 49 23528 50 23778 47 24027 45 24276 45 24525 45 24775 44 25024 43 25273 43 25523 42 25772 42 26022 42 26272 42 26522 42 26772 42 27023 40 27273 40 27523 41 27773 41 28023 41 28273 41 28523 42 28772 43 29022 43 29272 44 29522 44 29772 43 30022 43 30271 44 30521 44 30771 44 31021 44 31270 45 31521 43 31771 43 32021 43 32271 43 32522 42 32772 42 33022 42 33272 42 33522 42 33772 42 34022 42 34272 42 34523 41 34773 41 35023 41 35273 41 35522 42 35772 41 36022 41 36272 41 36522 41 36771 41 37021 40 37271 40 37521 40 37771 40 38021 40 38271 40 38520 41 38770 41 39020 41 39270 42 39521 42 39771 42 40021 42 40272 42 40522 42 40773 42 41023 46 41274 47 41524 48 41774 52 42024 56 42274 60 42525 62 42775 68 43027 76 43277 82 43527 98 43778 99 44028 99 44278 100 44529 99 44779 100 45030 100 45282 99 45532 99 45782 100 46032 100 46283 100 46534 99 46785 98 47036 96 47286 95 47537 94 47787 93 48038 92 48288 91 48539 89 48790 86 49041 85 49293 73 49374 1 49544 59 49605 6 49797 56 50048 55 50300 52 50552 50 50805 43 51056 39 51306 39 51559 35 51812 25 52068 18 52325 4
test_mask_516,13382 2 13387 4 13627 16 13870 25 14118 27 14358 37 14604 42 14852 44 15099 47 15346 50 15595 52 15844 53 16091 57 16339 60 16587 62 16837 63 17087 64 17335 66 17583 68 17832 68 18082 67 18332 66 18582 65 18832 63 19082 63 19332 62 19581 16 19602 15 19618 5 19627 3 19631 1 19633 9 19830 15 19853 13 19869 1 19884 6 20080 14 20103 13 20134 3 20330 13 20353 12 20580 5 20603 12 20853 12 21103 11 21353 11 21605 8 21857 5 22108 3 22359 1 23319 2 23566 5 23816 4 24065 5 24314 5 24564 4 24814 4 25064 3 25314 3 25563 4 25813 4 26061 6 26310 7 26559 7 26808 8 27057 9 27306 10 27556 11 27806 11 28056 11 28306 11 28556 11 28806 11 29056 12 29305 13 29554 14 29804 14 30053 15 30303 15 30553 15 30803 14 31053 14 31303 14 31553 14 31803 14 32053 14 32304 13 32554 13 32805 12 33055 12 33306 11 33556 11 33806 11 34056 11 34306 11 34556 11 34806 11 35056 11 35306 12 35557 12 35807 13 36058 13 36308 13 36559 12 36809 13 37060 14 37310 15 37561 15 37812 14 38062 15 38313 14 38563 15 38814 15 39064 15 39315 15 39567 14 39819 12 40071 11 40322 12 40573 12 40824 12 41075 12 41325 13 41575 15 41824 18 42074 20 42324 21 42574 21 42824 21 43077 20 43328 21 43579 21 43831 21 44087 16 44338 16 44590 16 44629 9 44842 16 44863 11 44876 15 45094 52 45344 55 45595 54 45845 55 46095 55 46345 55 46595 56 46846 55 47099 53 47351 52 47603 51 47854 51 48106 49 48357 49 48609 47 48861 45 49121 10 49135 18 49387 12 49639 3
test_mask_517,18593 1 18601 1 18849 3 19093 1 19098 5 19343 2 19348 5 19586 1 19597 7 19833 9 19846 7 20079 8 20328 7 20577 6 20826 5 21076 3 21326 3 22569 2 22818 3 23068 2 23317 1 23567 1 26556 4 26806 5 27056 4 27306 3 27555 4 27805 4 28055 3 28304 5 28554 4 28804 3 29054 3 29303 5 29552 6 29802 5 30053 4 30303 3 30553 3 30803 3 31054 1 31304 1 34556 1 34806 1 35056 1 37311 2 38814 1 39064 2 39314 3 39564 4 39814 5 40064 6 40315 5 40566 5 40816 5 41071 1 41321 4 41571 5 41821 8 42071 9 42321 11 42571 13 42822 14 43074 16 43325 36 43576 38 43826 40 44077 40 44328 39 44578 1 44581 6 44588 29 44835 2 44839 27 45089 25 45336 1 45339 25 45585 2 45589 24 45835 2 45839 14 45854 7 46085 2 46089 6 46096 7 46105 6 46335 2 46339 6 46348 4 46356 5 46585 2 46591 4 46598 4 46607 3
test_mask_518,16578 1 16826 3 17075 4 17323 7 17568 19 17593 2 17596 6 17817 20 17838 15 18065 40 18315 42 18564 44 18813 45 19062 47 19310 49 19556 1 19558 50 19803 53 20051 53 20297 1 20299 53 20539 1 20545 40 20591 6 20788 2 20794 37 21036 4 21041 38 21283 45 21535 40 21783 41 22032 41 22282 40 22531 41 22781 40 23030 41 23279 42 23529 42 23779 42 24029 42 24279 43 24529 43 24779 43 25029 44 25278 45 25527 46 25777 47 26027 47 26276 48 26525 49 26775 49 27024 50 27274 51 27524 51 27773 53 28023 54 28273 54 28523 54 28772 55 29022 56 29272 57 29522 57 29772 57 30022 57 30272 57 30522 58 30772 58 31022 58 31272 59 31522 59 31772 59 32022 60 32273 59 32523 59 32773 60 33023 60 33273 60 33523 59 33773 59 34023 59 34273 59 34523 58 34773 58 35023 58 35273 58 35523 58 35773 58 36023 58 36274 57 36524 57 36774 57 37024 57 37275 56 37525 56 37775 57 38025 57 38274 58 38524 58 38774 58 39027 55 39278 55 39529 54 39780 53 40030 54 40281 53 40531 53 40781 54 41032 55 41282 55 41532 59 41782 64 42032 67 42281 1 42283 68 42531 1 42533 69 42784 70 43035 73 43285 73 43535 74 43786 73 44038 71 44289 70 44541 68 44792 67 45042 67 45292 68 45543 13 45557 53 45793 13 45808 52 46044 11 46060 50 46295 3 46312 47 46546 2 46566 44 46822 35 47075 28 47326 26 47576 26 47827 2 47839 13 48077 2 48090 9 48327 2 48342 3 48593 2
test_mask_519,13578 1 13828 1 14077 2 14093 1 14326 4 14342 3 14576 10 14590 5 14825 12 14838 7 15061 2 15073 22 15311 3 15317 28 15558 6 15567 28 15806 7 15817 29 16056 7 16067 31 16306 7 16317 33 16556 7 16567 35 16805 8 16817 36 17055 9 17067 36 17296 2 17306 8 17315 38 17546 2 17555 49 17796 2 17804 49 18045 3 18053 50 18295 3 18301 51 18398 2 18544 4 18550 50 18649 1 18794 4 18799 48 19043 5 19049 46 19292 45 19536 49 19785 49 20034 49 20283 49 20532 49 20781 50 21030 50 21279 50 21525 54 21775 54 22024 54 22273 54 22522 54 22770 55 23018 55 23266 56 23516 56 23766 55 24016 55 24266 55 24515 56 24765 56 25015 55 25265 54 25516 52 25766 52 26017 50 26267 50 26517 50 26767 50 27017 49 27267 49 27517 49 27767 49 28016 50 28266 49 28516 49 28765 50 29015 50 29264 51 29514 51 29764 51 30014 51 30265 51 30515 51 30765 51 31015 51 31266 50 31516 50 31766 50 32015 51 32265 51 32515 51 32765 51 33015 50 33266 49 33517 47 33767 47 34017 47 34267 47 34518 46 34769 45 35019 45 35270 44 35520 44 35769 45 36019 45 36269 45 36518 46 36768 46 37020 43 37272 41 37522 41 37772 41 38022 41 38272 41 38522 41 38773 40 39026 38 39276 38 39527 38 39777 39 40027 40 40277 42 40528 42 40778 43 41029 43 41280 44 41530 45 41780 47 42030 49 42280 50 42530 2 42533 51 42781 1 42784 61 43035 64 43285 65 43535 66 43785 66 44035 66 44285 66 44535 66 44606 5 44787 19 44808 43 44857 3 45042 6 45060 40 45108 2 45293 5 45311 3 45315 34 45544 4 45562 1 45566 32 45796 2 45818 29 46046 1 46069 26 46322 23 46574 20
